,text,ipa,syllables,stress,audio_files,audio_urls
204,عمان,ʕamˈmæːn,2,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-عمّان.wav,https://upload.wikimedia.org/wikipedia/commons/0/00/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%B9%D9%85%D9%91%D8%A7%D9%86.wav
946,صلى,ˈsˤɑlˤ.lˤɑ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-صَلّى.wav,https://upload.wikimedia.org/wikipedia/commons/e/e8/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B5%D9%8E%D9%84%D9%91%D9%89.wav
1276,مثل,ˈmaθ.θal,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-مَثَّل.wav,https://upload.wikimedia.org/wikipedia/commons/0/0c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%85%D9%8E%D8%AB%D9%8E%D9%91%D9%84.wav
1328,مفرق,ˈmɑf.rˤɑʔ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مفرق.wav,https://upload.wikimedia.org/wikipedia/commons/2/2c/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%81%D8%B1%D9%82.wav
1150,قابل,ˈʔæː.bal,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-قابل.wav,https://upload.wikimedia.org/wikipedia/commons/5/51/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%82%D8%A7%D8%A8%D9%84.wav
810,زين,ˈzej.jan,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-زَيَّن.wav,https://upload.wikimedia.org/wikipedia/commons/d/d3/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%B2%D9%8E%D9%8A%D9%8E%D9%91%D9%86.wav
1065,غابة,ˈɣæː.be,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-غابة.wav,https://upload.wikimedia.org/wikipedia/commons/2/26/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%BA%D8%A7%D8%A8%D8%A9.wav
218,فرحان,fɑrˤˈħɑːn,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-فَرحان.wav,https://upload.wikimedia.org/wikipedia/commons/4/41/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%81%D9%8E%D8%B1%D8%AD%D8%A7%D9%86.wav
640,حقق,ˈħaʔ.ʔaʔ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَقَّق.wav,https://upload.wikimedia.org/wikipedia/commons/2/26/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D9%82%D9%8E%D9%91%D9%82.wav
239,كئيب,kaˈʔiːb,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كئيب.wav,https://upload.wikimedia.org/wikipedia/commons/7/7d/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D8%A6%D9%8A%D8%A8.wav
1427,وجه,ˈwaʒ.ʒah,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-وجه.wav,https://upload.wikimedia.org/wikipedia/commons/6/63/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%88%D8%AC%D9%87.wav
1154,قاضى,ˈʔɑː.dˤɑ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-قاضى.wav,https://upload.wikimedia.org/wikipedia/commons/b/bd/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%82%D8%A7%D8%B6%D9%89.wav
71,بكير,bakˈkiːr,2,2,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-بَكّير.wav,https://upload.wikimedia.org/wikipedia/commons/8/8b/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D8%A8%D9%8E%D9%83%D9%91%D9%8A%D8%B1.wav
1336,مكوى,ˈmak.wa,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مكوى.wav,https://upload.wikimedia.org/wikipedia/commons/7/73/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%83%D9%88%D9%89.wav
1272,مبلا,ˈmba.la,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مبلا.wav,https://upload.wikimedia.org/wikipedia/commons/3/3b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%A8%D9%84%D8%A7.wav
1327,مفرز,ˈmfar.rɪz,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مفرّز.wav,https://upload.wikimedia.org/wikipedia/commons/2/23/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%81%D8%B1%D9%91%D8%B2.wav
307,ميزان,miˈzæːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-ميزان.wav,https://upload.wikimedia.org/wikipedia/commons/e/e7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%8A%D8%B2%D8%A7%D9%86.wav
824,سبح,ˈsa.baħ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-سَبَح.wav,https://upload.wikimedia.org/wikipedia/commons/7/7b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B3%D9%8E%D8%A8%D9%8E%D8%AD.wav
56,انهار,ɪnˈhɑːrˤ,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-انهار.wav,https://upload.wikimedia.org/wikipedia/commons/a/af/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%86%D9%87%D8%A7%D8%B1.wav
1233,لاحظ,ˈlˤɑː.ħɑzˤ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لاحَظ.wav,https://upload.wikimedia.org/wikipedia/commons/e/ea/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D8%A7%D8%AD%D9%8E%D8%B8.wav
532,بنتشر,ˈbɪnt.ʃɪr,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بنتشر.wav,https://upload.wikimedia.org/wikipedia/commons/2/22/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D9%86%D8%AA%D8%B4%D8%B1.wav
712,دبر,ˈdab.bar,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-دَبَّر.wav,https://upload.wikimedia.org/wikipedia/commons/1/14/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AF%D9%8E%D8%A8%D9%8E%D9%91%D8%B1.wav
1031,عفن,ˈʕaf.fan,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-عَفَّن.wav,https://upload.wikimedia.org/wikipedia/commons/5/5a/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%B9%D9%8E%D9%81%D9%8E%D9%91%D9%86.wav
877,شتى,ˈʃat.ta,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-شَتَّى.wav,https://upload.wikimedia.org/wikipedia/commons/5/5d/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B4%D9%8E%D8%AA%D9%8E%D9%91%D9%89.wav
1278,مجلى,ˈmaʒ.la,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مجلى.wav,https://upload.wikimedia.org/wikipedia/commons/f/f1/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%AC%D9%84%D9%89.wav
67,بشكير,baʃˈkiːr,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بشكير.wav,https://upload.wikimedia.org/wikipedia/commons/c/cb/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D8%B4%D9%83%D9%8A%D8%B1.wav
35,اشتاق,ɪʃˈtæːʔ,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-اشتاق.wav,https://upload.wikimedia.org/wikipedia/commons/2/22/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%B4%D8%AA%D8%A7%D9%82.wav
975,طفل,ˈtˤɪ.f(ɪ)l,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-طفل.wav,https://upload.wikimedia.org/wikipedia/commons/c/c7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B7%D9%81%D9%84.wav
753,راجع,ˈræː.ʒaʕ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-راجع.wav,https://upload.wikimedia.org/wikipedia/commons/2/26/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B1%D8%A7%D8%AC%D8%B9.wav
741,دوب,ˈdaw.wab,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-دَوَّب.wav,https://upload.wikimedia.org/wikipedia/commons/a/a5/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AF%D9%8E%D9%88%D9%8E%D9%91%D8%A8.wav
478,بستوي,ˈbɪst.wi,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-bistwi.wav,https://upload.wikimedia.org/wikipedia/commons/e/ec/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-bistwi.wav
381,أصلح,ˈʔɑsˤ.lˤɑħ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-أصلَح.wav,https://upload.wikimedia.org/wikipedia/commons/7/72/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A3%D8%B5%D9%84%D9%8E%D8%AD.wav
1401,هاجم,ˈhæː.ʒam,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-هاجَم.wav,https://upload.wikimedia.org/wikipedia/commons/6/6b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%87%D8%A7%D8%AC%D9%8E%D9%85.wav
1349,ميت,ˈmij.jɪt,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-ميّت.wav,https://upload.wikimedia.org/wikipedia/commons/3/3e/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%8A%D9%91%D8%AA.wav
1344,موحد,ˈmwaħ.ħad,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-موحّد.wav,https://upload.wikimedia.org/wikipedia/commons/f/fd/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%88%D8%AD%D9%91%D8%AF.wav
400,أكلة,ˈʔak.le,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-أكلة.wav,https://upload.wikimedia.org/wikipedia/commons/a/a7/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A3%D9%83%D9%84%D8%A9.wav
1155,قاطع,ˈʔɑː.tˤɑʕ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-قاطَع.wav,https://upload.wikimedia.org/wikipedia/commons/f/f5/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%82%D8%A7%D8%B7%D9%8E%D8%B9.wav
1081,غلي,ˈɣi.li,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-غِلي.wav,https://upload.wikimedia.org/wikipedia/commons/b/b5/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%BA%D9%90%D9%84%D9%8A.wav
374,أشبع,ˈʔaʃ.baʕ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-أشبَع.wav,https://upload.wikimedia.org/wikipedia/commons/c/c6/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A3%D8%B4%D8%A8%D9%8E%D8%B9.wav
581,جدول,ˈʒad.wal,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جدول.wav,https://upload.wikimedia.org/wikipedia/commons/9/9d/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D8%AF%D9%88%D9%84.wav
191,عديل,ʕaˈdiːl,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-عديل.wav,https://upload.wikimedia.org/wikipedia/commons/7/73/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B9%D8%AF%D9%8A%D9%84.wav
296,مليان,malˈjæːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مليان.wav,https://upload.wikimedia.org/wikipedia/commons/9/96/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%84%D9%8A%D8%A7%D9%86.wav
1460,يلا,ˈjɑlˤ.lˤɑ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-يلا باي.wav,https://upload.wikimedia.org/wikipedia/commons/f/f6/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%8A%D9%84%D8%A7_%D8%A8%D8%A7%D9%8A.wav
1093,فارسي,ˈfæːr.si,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-فارسيّ.wav,https://upload.wikimedia.org/wikipedia/commons/4/4c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%81%D8%A7%D8%B1%D8%B3%D9%8A%D9%91.wav
720,دردش,ˈdar.daʃ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-دَردَش.wav,https://upload.wikimedia.org/wikipedia/commons/a/a2/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AF%D9%8E%D8%B1%D8%AF%D9%8E%D8%B4.wav
1306,مشى,ˈma.ʃa,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-مشى.wav,https://upload.wikimedia.org/wikipedia/commons/a/ae/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%85%D8%B4%D9%89.wav
1127,فضى,ˈfɑdˤ.dˤɑ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-فَضّى.wav,https://upload.wikimedia.org/wikipedia/commons/d/d6/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%81%D9%8E%D8%B6%D9%91%D9%89.wav
952,ضايق,ˈdæː.jaʔ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-ضايَق.wav,https://upload.wikimedia.org/wikipedia/commons/1/1a/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B6%D8%A7%D9%8A%D9%8E%D9%82.wav
291,مكتوب,makˈtuːb,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مكتوب.wav,https://upload.wikimedia.org/wikipedia/commons/c/ce/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%83%D8%AA%D9%88%D8%A8.wav
960,طارئ,ˈtˤɑː.rɪʔ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-طارئ.wav,https://upload.wikimedia.org/wikipedia/commons/a/a3/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B7%D8%A7%D8%B1%D8%A6.wav
1187,قلى,ˈʔa.la,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-قَلى.wav,https://upload.wikimedia.org/wikipedia/commons/4/4b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%82%D9%8E%D9%84%D9%89.wav
1018,عشر,ˈʕʊ.ʃ(o)r,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-عُشر.wav,https://upload.wikimedia.org/wikipedia/commons/c/c2/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B9%D9%8F%D8%B4%D8%B1.wav
544,بيبي,ˈbeː.bi,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بيبي.wav,https://upload.wikimedia.org/wikipedia/commons/1/1e/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D9%8A%D8%A8%D9%8A.wav
425,إذن,ˈʔɪ.z(ɪ)n,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-إذن.wav,https://upload.wikimedia.org/wikipedia/commons/4/47/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A5%D8%B0%D9%86.wav
894,شعر,ˈʃa.ʕ(ɪ)r,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شَعر.wav,https://upload.wikimedia.org/wikipedia/commons/c/c5/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D9%8E%D8%B9%D8%B1.wav
561,تمن,ˈtʊ.m(ʊ)n,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تُمن.wav,https://upload.wikimedia.org/wikipedia/commons/9/9c/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D9%8F%D9%85%D9%86.wav
641,حقل,ˈħa.ʔ(ɪ)l,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حقل.wav,https://upload.wikimedia.org/wikipedia/commons/5/55/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%82%D9%84.wav
1089,غيم,ˈɣaj.jam,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-غيم.wav,https://upload.wikimedia.org/wikipedia/commons/d/df/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%BA%D9%8A%D9%85.wav
871,شبع,ˈʃi.bɪʕ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-شِبِع.wav,https://upload.wikimedia.org/wikipedia/commons/a/a7/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B4%D9%90%D8%A8%D9%90%D8%B9.wav
895,شعل,ˈʃaʕ.ʕal,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-شَعَّل.wav,https://upload.wikimedia.org/wikipedia/commons/c/c6/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B4%D9%8E%D8%B9%D9%8E%D9%91%D9%84.wav
1092,فاجأ,ˈfæː.ʒaʔ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-فاجأ.wav,https://upload.wikimedia.org/wikipedia/commons/1/1a/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%81%D8%A7%D8%AC%D8%A3.wav
193,عرنوس,ʕarˈnuːs,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-عرنوس.wav,https://upload.wikimedia.org/wikipedia/commons/9/95/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B9%D8%B1%D9%86%D9%88%D8%B3.wav
1392,نكر,ˈna.kar,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-نَكَر.wav,https://upload.wikimedia.org/wikipedia/commons/0/00/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%86%D9%8E%D9%83%D9%8E%D8%B1.wav
607,حاجب,ˈħæː.ʒɪb,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حاجب.wav,https://upload.wikimedia.org/wikipedia/commons/a/af/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D8%A7%D8%AC%D8%A8.wav
981,طنش,ˈtˤɑn.nɑʃ,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-طَنَّش.wav,https://upload.wikimedia.org/wikipedia/commons/d/d9/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%B7%D9%8E%D9%86%D9%8E%D9%91%D8%B4.wav
259,مادام,maˈdæːm,2,2,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-ما دام.wav,https://upload.wikimedia.org/wikipedia/commons/b/bf/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D9%85%D8%A7_%D8%AF%D8%A7%D9%85.wav
945,صلح,ˈsˤɑlˤ.lˤɑħ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-صَلَّح.wav,https://upload.wikimedia.org/wikipedia/commons/8/8e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B5%D9%8E%D9%84%D9%8E%D9%91%D8%AD.wav
910,شمس,ˈʃam.mas,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شمس.wav,https://upload.wikimedia.org/wikipedia/commons/2/29/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D9%85%D8%B3.wav
891,شركة,ˈʃɪr.ke,2,1,LL-Q55633582 (ajp)-AmmanM (AdrianAbdulBaha)-شِركة.wav,https://upload.wikimedia.org/wikipedia/commons/a/a5/LL-Q55633582_%28ajp%29-AmmanM_%28AdrianAbdulBaha%29-%D8%B4%D9%90%D8%B1%D9%83%D8%A9.wav
1410,هم,ˈhʊm.me,2,1,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-همه.wav,https://upload.wikimedia.org/wikipedia/commons/5/5e/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D9%87%D9%85%D9%87.wav
335,أبهر,ˈʔɑb.hɑrˤ,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-أبهَر.wav,https://upload.wikimedia.org/wikipedia/commons/e/e2/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%A3%D8%A8%D9%87%D9%8E%D8%B1.wav
1332,مقلى,ˈmaʔ.la,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مقلى.wav,https://upload.wikimedia.org/wikipedia/commons/1/1d/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%82%D9%84%D9%89.wav
397,أكتر,ˈʔak.tar,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-أكتر.wav,https://upload.wikimedia.org/wikipedia/commons/2/2c/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A3%D9%83%D8%AA%D8%B1.wav
1107,فرجى,ˈfar.ʒa,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-فَرجى.wav,https://upload.wikimedia.org/wikipedia/commons/f/fb/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%81%D9%8E%D8%B1%D8%AC%D9%89.wav
393,أفلس,ˈʔaf.las,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-أفلَس.wav,https://upload.wikimedia.org/wikipedia/commons/2/23/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A3%D9%81%D9%84%D9%8E%D8%B3.wav
1447,وعى,ˈwaʕ.ʕa,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-وَعّى.wav,https://upload.wikimedia.org/wikipedia/commons/c/c1/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%88%D9%8E%D8%B9%D9%91%D9%89.wav
1309,مضرب,ˈmʊdˤ.rˤɪb,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مضرب.wav,https://upload.wikimedia.org/wikipedia/commons/b/b8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%B6%D8%B1%D8%A8.wav
765,رجعة,ˈraʒ.ʕa,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-رجعة.wav,https://upload.wikimedia.org/wikipedia/commons/e/e7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B1%D8%AC%D8%B9%D8%A9.wav
656,حمى,ˈħa.ma,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَمى.wav,https://upload.wikimedia.org/wikipedia/commons/b/bb/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D9%85%D9%89.wav
1160,قدر,ˈʔad.dar,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-قدر.wav,https://upload.wikimedia.org/wikipedia/commons/8/81/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%82%D8%AF%D8%B1.wav
1239,لبن,ˈla.ban,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لبن.wav,https://upload.wikimedia.org/wikipedia/commons/2/27/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D8%A8%D9%86.wav
526,بلكي,ˈbal.ki,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-بلكي.wav,https://upload.wikimedia.org/wikipedia/commons/f/fd/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%A8%D9%84%D9%83%D9%8A.wav
739,دهن,ˈda.han,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-دَهَن.wav,https://upload.wikimedia.org/wikipedia/commons/e/e0/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AF%D9%8E%D9%87%D9%8E%D9%86.wav
93,تنتين,tɪnˈteːn,2,2,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-تنتين.wav,https://upload.wikimedia.org/wikipedia/commons/9/90/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D8%AA%D9%86%D8%AA%D9%8A%D9%86.wav
1105,فراطة,ˈfrɑː.tˤɑ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-فراطة.wav,https://upload.wikimedia.org/wikipedia/commons/4/4a/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%81%D8%B1%D8%A7%D8%B7%D8%A9.wav
757,راضى,ˈrˤɑː.dˤɑ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-راضى.wav,https://upload.wikimedia.org/wikipedia/commons/0/0a/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B1%D8%A7%D8%B6%D9%89.wav
1257,لقى,ˈla.ʔa,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لَقى.wav,https://upload.wikimedia.org/wikipedia/commons/c/c3/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D9%8E%D9%82%D9%89.wav
637,حسن,ˈħas.san,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَسَّن.wav,https://upload.wikimedia.org/wikipedia/commons/b/b9/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%B3%D9%8E%D9%91%D9%86.wav
2,أخير,ʔaˈxiːr,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-أخير.wav,https://upload.wikimedia.org/wikipedia/commons/1/10/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A3%D8%AE%D9%8A%D8%B1.wav
608,حاجة,ˈħæː.ʒe,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حاجة.wav,https://upload.wikimedia.org/wikipedia/commons/a/ae/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D8%A7%D8%AC%D8%A9.wav
970,طبعا,ˈtˤɑb.ʕɑn,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-طبعا.wav,https://upload.wikimedia.org/wikipedia/commons/e/e8/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%B7%D8%A8%D8%B9%D8%A7.wav
888,شرطة,ˈʃʊrˤ.tˤɑ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شرطة.wav,https://upload.wikimedia.org/wikipedia/commons/4/46/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D8%B1%D8%B7%D8%A9.wav
